loop_index, counter, last_step_ns, T_ref, theta_ref, phi_ref, uwind, vwind, wwind, rho,v_batt,alt,gyro_roll,gyro_pitch,gyro_yaw,accel_X,accel_Y,accel_Z,roll,pitch,yaw,X,Y,Z,Xdot,Ydot,Zdot,x0,y0,z0,e.xbee_time,xbee_time_received_ns,xbee_x,xbee_y,xbee_z,xbee_qw,xbee_qx,xbee_qy,xbee_qz,sp_roll,sp_pitch,sp_yaw,sp_X,sp_Y,sp_Z,sp_Xdot,sp_Ydot,sp_Zdot,u_roll,u_pitch,u_yaw,u_X,u_Y,u_Z,mot_1,mot_2,mot_3,mot_4,flight mode
2087,2411,2908614347571,-0.0013,NAN,NAN,-0.0190,-0.0390,-0.1190,0.0000,12.2220,0.0000,-0.0610,-0.2441,-0.0000,-0.0956,-0.2373,-10.5501,0.0249,-0.0208,-0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0181,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2088,2412,2908620424101,-0.0013,NAN,NAN,-0.0190,-0.0390,-0.1190,0.0000,12.2210,0.0000,-0.0610,-0.1831,-0.0000,-0.1721,-0.2038,-10.5286,0.0249,-0.0208,-0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0181,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2089,2413,2908624201561,-0.0013,NAN,NAN,-0.0190,-0.0390,-0.1190,0.0000,12.2208,0.0000,-0.2441,-0.1831,-0.0000,-0.1937,-0.2253,-10.5691,0.0249,-0.0209,-0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0181,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2090,2414,2908629309261,-0.0013,NAN,NAN,-0.0190,-0.0390,-0.1190,0.0000,12.2208,0.0000,0.0000,-0.3052,-0.0000,-0.1411,-0.2493,-10.5715,0.0249,-0.0209,-0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0181,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2091,2415,2908634540278,-0.0013,NAN,NAN,-0.0190,-0.0390,-0.1190,0.0000,12.2215,0.0000,-0.0610,-0.1831,-0.0000,-0.1769,-0.2805,-10.6240,0.0249,-0.0209,-0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0182,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2092,2416,2908639246656,-0.0013,NAN,NAN,-0.0190,-0.0390,-0.1190,0.0000,12.2215,0.0000,-0.1831,-0.0610,-0.0000,-0.1195,-0.2541,-10.5524,0.0249,-0.0209,-0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0181,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2093,2417,2908644458967,-0.0013,NAN,NAN,-0.0190,-0.0390,-0.1190,0.0000,12.2220,0.0000,-0.1831,-0.3052,-0.0000,-0.1554,-0.2421,-10.6002,0.0249,-0.0209,-0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0181,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2094,2418,2908649374776,-0.0013,NAN,NAN,-0.0190,-0.0390,-0.1190,0.0000,12.2220,0.0000,-0.1831,-0.2441,-0.0000,-0.1554,-0.2685,-10.5572,0.0249,-0.0209,-0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0181,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2095,2419,2908654622874,-0.0013,NAN,NAN,-0.0190,-0.0390,-0.1190,0.0000,12.2220,0.0000,0.0610,-0.0610,0.1221,-0.1626,-0.2421,-10.5572,0.0249,-0.0209,-0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0181,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2096,2420,2908659194853,-0.0013,NAN,NAN,-0.0190,-0.0390,-0.1190,0.0000,12.2234,0.0000,-0.3052,-0.1831,-0.0000,-0.1745,-0.2565,-10.5524,0.0249,-0.0209,-0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0181,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2097,2421,2908664152282,-0.0013,NAN,NAN,-0.0190,-0.0390,-0.1190,0.0000,12.2237,0.0000,-0.0610,-0.2441,0.1831,-0.1554,-0.2781,-10.5596,0.0249,-0.0209,-0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0180,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2098,2422,2908669559775,-0.0013,NAN,NAN,-0.0190,-0.0390,-0.1190,0.0000,12.2239,0.0000,-0.1831,-0.1831,-0.0000,-0.1124,-0.2685,-10.6384,0.0249,-0.0209,-0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0180,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2099,2423,2908674090593,-0.0013,NAN,NAN,-0.0190,-0.0390,-0.1190,0.0000,12.2239,0.0000,0.0000,0.0000,-0.0000,-0.1626,-0.2805,-10.5906,0.0249,-0.0209,-0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0180,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2100,2424,2908679094057,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2239,0.0000,0.1831,0.0000,-0.0000,-0.1339,-0.2877,-10.6026,0.0249,-0.0209,-0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0181,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2101,2425,2908684286496,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2232,0.0000,-0.1831,-0.2441,-0.0000,-0.1578,-0.2397,-10.7004,0.0249,-0.0209,-0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0181,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2102,2426,2908700319544,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2234,0.0000,-0.0610,-0.1221,-0.0000,-0.1554,-0.2517,-10.5978,0.0249,-0.0209,-0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0181,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2103,2427,2908703296692,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2234,0.0000,-0.1831,-0.1831,-0.0610,-0.0956,-0.2469,-10.6121,0.0249,-0.0209,-0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0182,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2104,2428,2908705228479,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2242,0.0000,-0.0610,-0.1221,-0.0000,-0.1578,-0.2709,-10.6455,0.0249,-0.0209,-0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0182,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2105,2429,2908709215952,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2242,0.0000,-0.1221,-0.0610,-0.0000,-0.1841,-0.2206,-10.5644,0.0249,-0.0209,-0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0182,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2106,2430,2908714040523,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2249,0.0000,-0.1831,-0.0610,-0.0610,-0.1626,-0.2397,-10.6073,0.0249,-0.0209,-0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0183,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2107,2431,2908719072358,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2249,0.0000,-0.2441,-0.1831,-0.0000,-0.1148,-0.2301,-10.5524,0.0249,-0.0209,-0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0182,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2108,2432,2908724515597,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2258,0.0000,-0.0610,-0.1221,-0.0000,-0.1243,-0.2613,-10.6050,0.0249,-0.0209,-0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0182,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2109,2433,2908729297798,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2258,0.0000,0.0610,0.0000,-0.0000,-0.1530,-0.3069,-10.5524,0.0249,-0.0209,-0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0182,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2110,2434,2908734224772,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2263,0.0000,-0.0610,-0.1221,-0.0000,-0.1530,-0.2134,-10.6264,0.0249,-0.0209,-0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0182,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2111,2435,2908739418627,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2266,0.0000,-0.1221,-0.0610,-0.0000,-0.1650,-0.2733,-10.6551,0.0249,-0.0209,-0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0182,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2112,2436,2908744175457,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2275,0.0000,-0.1221,-0.0610,0.1221,-0.1889,-0.2781,-10.5453,0.0249,-0.0209,-0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0181,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2113,2437,2908749227998,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2268,0.0000,-0.0610,-0.1221,-0.0000,-0.1339,-0.2973,-10.5978,0.0249,-0.0209,-0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0182,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2114,2438,2908754880251,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2268,0.0000,-0.0610,-0.1831,-0.0000,-0.1506,-0.2805,-10.5143,0.0249,-0.0209,-0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0182,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2115,2439,2908759325539,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2261,0.0000,-0.0610,-0.1831,0.1831,-0.1506,-0.2493,-10.5835,0.0249,-0.0209,-0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0181,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2116,2440,2908764331544,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2258,0.0000,-0.2441,-0.1221,-0.0000,-0.1482,-0.2421,-10.6336,0.0249,-0.0209,-0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0181,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2117,2441,2908769206608,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2268,0.0000,-0.0610,-0.1831,-0.0610,-0.1841,-0.2445,-10.5262,0.0249,-0.0209,-0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0182,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2118,2442,2908774421335,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2278,0.0000,-0.0610,-0.1831,0.1221,-0.1745,-0.2517,-10.6455,0.0249,-0.0209,-0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0182,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2119,2443,2908779196121,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2292,0.0000,-0.1831,-0.1831,-0.0000,-0.1554,-0.2805,-10.5166,0.0249,-0.0209,-0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0182,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2120,2444,2908784130053,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2307,0.0000,-0.0610,-0.1221,-0.0000,-0.1435,-0.2445,-10.5405,0.0249,-0.0209,-0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0182,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2121,2445,2908789462681,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2316,0.0000,0.0000,-0.1221,0.1221,-0.1124,-0.2589,-10.5859,0.0249,-0.0209,-0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0181,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2122,2446,2908794006497,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2329,0.0000,0.0000,-0.2441,-0.0000,-0.1148,-0.2661,-10.5238,0.0249,-0.0209,-0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0181,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2123,2447,2908798988589,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2333,0.0000,-0.0610,-0.1221,-0.0000,-0.1291,-0.2517,-10.6026,0.0249,-0.0209,-0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0182,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2124,2448,2908804358963,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2350,0.0000,0.0000,-0.0610,-0.0000,-0.1435,-0.2709,-10.5620,0.0249,-0.0209,-0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0182,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2125,2449,2908809679426,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2370,0.0000,-0.2441,-0.1221,-0.0000,-0.1363,-0.2253,-10.5811,0.0249,-0.0209,-0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0183,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2126,2450,2908814141170,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2377,0.0000,-0.1221,-0.0610,-0.0610,-0.1554,-0.2709,-10.5859,0.0249,-0.0209,-0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0183,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2127,2451,2908819023400,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2389,0.0000,-0.2441,-0.1831,0.1221,-0.1698,-0.2877,-10.5835,0.0249,-0.0209,-0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0183,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2128,2452,2908824463764,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2406,0.0000,0.0000,0.0000,0.1831,-0.1291,-0.2277,-10.5548,0.0249,-0.0209,-0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0182,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2129,2453,2908829009955,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2420,0.0000,-0.1831,-0.0610,-0.0000,-0.1769,-0.2805,-10.5644,0.0249,-0.0209,-0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0182,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2130,2454,2908834000838,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2425,0.0000,-0.0610,-0.1221,-0.0000,-0.1865,-0.2613,-10.5787,0.0249,-0.0209,-0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0181,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2131,2455,2908838993386,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2437,0.0000,-0.0610,-0.1831,-0.0000,-0.1674,-0.2062,-10.5787,0.0249,-0.0209,-0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0181,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
2132,2456,2908844464038,-0.0013,NAN,NAN,0.0010,-0.1390,-0.1690,0.0000,12.2447,0.0000,-0.0610,-0.2441,0.2441,-0.1411,-0.2541,-10.5811,0.0249,-0.0209,-0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,NAN,NAN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,NAN,NAN,0.0180,0.0000,0.0000,-0.0500,0.0025,0.0025,0.0025,0.0025,4
